Song,Album,Album Release Date,Artist Names,Artist(s) Genres,Hot100 Ranking Year,Hot100 Rank,Song Length(ms),Spotify Link,Song Image,Spotify URI,Popularity,Acousticness,Danceability,Energy,Instrumentalness,Liveness,Loudness,Speechiness,Tempo,Valence,Key,Mode,Time Signature,Lyrics,Release Year
Waking Up In Vegas,One Of The Boys,2008-06-17,['Katy Perry'],['pop'],2009,36,199186,https://open.spotify.com/track/6fvxos1qSHrIgOkKw4dhWS,https://i.scdn.co/image/ab67616d00001e02cd3978ebe35d93a07249b97f,spotify:track:6fvxos1qSHrIgOkKw4dhWS,58,0.0012,0.524,0.878,0.0,0.098,-3.108,0.0346,130.989,0.59,5,0,4,,2008.0
Birthday Sex,Jeremih,2009-01-01,['Jeremih'],"['chicago rap', 'southern hip hop', 'trap', 'urban contemporary', 'pop rap', 'r&b']",2009,37,226506,https://open.spotify.com/track/4NpDZPwSXmL0cCTaJuVrCw,https://i.scdn.co/image/ab67616d00001e0218b7e2ca5058f16a12059044,spotify:track:4NpDZPwSXmL0cCTaJuVrCw,70,0.297,0.679,0.522,0.0,0.151,-5.603,0.0427,60.014,0.445,7,0,4,,2009.0
Sober,This Has To Work part 1,2023-05-14,['Pink Tummies'],[],2009,38,218742,https://open.spotify.com/track/09b54T8p2U6I2yqIOrpkKH,https://i.scdn.co/image/ab67616d00001e026b9afc67906c95a941b910ea,spotify:track:09b54T8p2U6I2yqIOrpkKH,0,0.00136,0.453,0.798,0.0136,0.25,-10.522,0.0653,175.119,0.536,0,1,4,,2023.0
Womanizer,Circus (Deluxe Version),2008-12-02,['Britney Spears'],"['pop', 'dance pop']",2009,39,224400,https://open.spotify.com/track/4fixebDZAVToLbUCuEloa2,https://i.scdn.co/image/ab67616d00001e0254c6edd554935d73e159e199,spotify:track:4fixebDZAVToLbUCuEloa2,78,0.073,0.724,0.695,0.0,0.0889,-5.226,0.0622,139.0,0.235,11,1,4,,2008.0
Whatever You Like,Paper Trail,2008-09-07,['T.I.'],"['dirty south rap', 'southern hip hop', 'trap', 'gangster rap', 'atl hip hop', 'rap', 'hip hop', 'pop rap']",2009,40,249533,https://open.spotify.com/track/1IAzD1muglOxOcPbUHs70R,https://i.scdn.co/image/ab67616d00001e02b6d4478c6f91f1cb2d326c78,spotify:track:1IAzD1muglOxOcPbUHs70R,76,0.0161,0.68,0.687,0.0,0.261,-6.162,0.0709,150.053,0.467,9,0,4,,2008.0
Obsessed,Memoirs of an imperfect Angel,2009-09-29,['Mariah Carey'],"['pop', 'dance pop', 'urban contemporary']",2009,41,242200,https://open.spotify.com/track/3IcIIZMMS7UArJJPtEHXG8,https://i.scdn.co/image/ab67616d00001e02a9e20a20b9fc607d81f9c335,spotify:track:3IcIIZMMS7UArJJPtEHXG8,70,0.0465,0.742,0.468,0.0,0.826,-5.557,0.0625,86.443,0.369,10,0,4,,2009.0
Mad,Year Of The Gentleman (Bonus Track Edition),2008-01-01,['Ne-Yo'],"['pop', 'dance pop', 'r&b', 'urban contemporary']",2009,42,254533,https://open.spotify.com/track/6Hn9Uc1mMNfqChXU3txNke,https://i.scdn.co/image/ab67616d00001e025694163d7c4ab48251e9b57c,spotify:track:6Hn9Uc1mMNfqChXU3txNke,72,0.661,0.727,0.649,0.0,0.111,-5.356,0.0338,129.992,0.669,0,1,4,,2008.0
Good Girls Go Bad (feat. Leighton Meester),Hot Mess,2009-07-07,"['Cobra Starship', 'Leighton Meester']","['neon pop punk', 'post-teen pop', 'pop punk']",2009,43,196413,https://open.spotify.com/track/7kMfu3KUydmrFVGEAhjtyl,https://i.scdn.co/image/ab67616d00001e02c83d25c1b9d5f384c32d834a,spotify:track:7kMfu3KUydmrFVGEAhjtyl,66,0.0116,0.594,0.874,0.0,0.549,-3.716,0.0815,119.964,0.628,0,1,4,,2009.0
Love Lockdown,808s & Heartbreak,2008-11-24,['Kanye West'],"['chicago rap', 'rap', 'hip hop']",2009,44,270306,https://open.spotify.com/track/1kxeWHF9PrCVZHvVskv8lg,https://i.scdn.co/image/ab67616d00001e02346d77e155d854735410ed18,spotify:track:1kxeWHF9PrCVZHvVskv8lg,67,0.0542,0.76,0.524,0.5,0.112,-7.67,0.0323,119.603,0.112,1,0,4,,2008.0
So What,Giraffe Track,2020-09-25,['Pink Navel'],['boston hip hop'],2009,45,192000,https://open.spotify.com/track/7BpAEEZkSvvTjkFhxVY7zN,https://i.scdn.co/image/ab67616d00001e02d8599c5a329e330cbb30f604,spotify:track:7BpAEEZkSvvTjkFhxVY7zN,12,0.587,0.411,0.761,0.000214,0.349,-7.782,0.255,148.386,0.62,0,0,3,,2020.0
Hotel Room Service,Pitbull Starring In Rebelution,2009-08-27,['Pitbull'],"['pop', 'dance pop', 'miami hip hop']",2009,46,237600,https://open.spotify.com/track/0OPyDgTRuIdCJ9B4bYSths,https://i.scdn.co/image/ab67616d00001e02a511f69870fa68e7ba78c099,spotify:track:0OPyDgTRuIdCJ9B4bYSths,73,0.00684,0.85,0.631,0.000406,0.0679,-8.401,0.227,126.002,0.738,1,1,4,,2009.0
Crack A Bottle (feat. Dr. Dre & 50 Cent),Curtain Call 2,2022-08-05,"['Eminem', 'Dr. Dre', '50 Cent']","['queens hip hop', 'east coast hip hop', 'detroit hip hop', 'g funk', 'gangster rap', 'rap', 'hip hop', 'pop rap', 'west coast rap']",2009,47,297173,https://open.spotify.com/track/0ltIb83VBPvnGDKg7axXej,https://i.scdn.co/image/ab67616d00001e0275a2c90eca545e6b0557897c,spotify:track:0ltIb83VBPvnGDKg7axXej,53,0.0795,0.71,0.878,0.0,0.18,-2.518,0.0964,84.095,0.399,6,0,4,,2022.0
If I Were a Boy,I AM...SASHA FIERCE,2008-11-14,['Beyoncé'],"['pop', 'r&b']",2009,48,249146,https://open.spotify.com/track/26NX1wPt1TRCH536yocd6i,https://i.scdn.co/image/ab67616d00001e02e13de7b8662b085b0885ffef,spotify:track:26NX1wPt1TRCH536yocd6i,68,0.107,0.632,0.518,0.0,0.354,-6.126,0.0313,90.007,0.427,6,1,4,,2008.0
Turnin Me On - Original Clean,In A Perfect World...,2009-01-01,"['Keri Hilson', 'Lil Wayne']","['hip pop', 'dance pop', 'new orleans rap', 'trap', 'urban contemporary', 'rap', 'hip hop', 'pop rap', 'r&b']",2009,49,247800,https://open.spotify.com/track/1jEtDqwYCKpR0mlrMrrITx,https://i.scdn.co/image/ab67616d00001e027cee1418480bc213ffca6b05,spotify:track:1jEtDqwYCKpR0mlrMrrITx,47,0.0034,0.675,0.602,1.28E-05,0.199,-4.688,0.0596,159.994,0.092,1,1,4,,2009.0
I Hate This Part,Doll Domination (Deluxe),2008-09-23,['The Pussycat Dolls'],"['girl group', 'pop', 'dance pop']",2009,50,218400,https://open.spotify.com/track/3tSuRiNgJmMqmYR23dCqnR,https://i.scdn.co/image/ab67616d00001e026d87f7b4c9ef7218c07df53c,spotify:track:3tSuRiNgJmMqmYR23dCqnR,66,0.0659,0.756,0.612,0.0,0.274,-4.371,0.0317,111.572,0.452,5,1,4,,2008.0
Gotta Be Somebody,Dark Horse,2008-10-28,['Nickelback'],"['alternative metal', 'post-grunge', 'canadian rock']",2009,51,252653,https://open.spotify.com/track/06T10fEzN8ZCcqzQZYA184,https://i.scdn.co/image/ab67616d00001e02f74baf63e915712df348e647,spotify:track:06T10fEzN8ZCcqzQZYA184,65,0.000354,0.536,0.89,0.00165,0.133,-5.222,0.0601,115.998,0.205,0,1,4,,2008.0
Please Don't Leave Me - DJ Sign & Manuel Voltera Remix,Please Don't Leave Me,2012-09-15,"['Pretty Pink', 'Dj Sign', 'Manuel Votera']",['german house'],2009,52,423000,https://open.spotify.com/track/3zdN4IsAzVMAbJWtWl9Zc2,https://i.scdn.co/image/ab67616d00001e02179c21cc6cb1c257520f627e,spotify:track:3zdN4IsAzVMAbJWtWl9Zc2,6,0.000352,0.923,0.805,0.38,0.4,-6.229,0.0697,127.996,0.33,11,1,4,,2012.0
Paparazzi,The Fame,2008-01-01,['Lady Gaga'],"['pop', 'dance pop', 'art pop']",2009,53,208306,https://open.spotify.com/track/7Hqig8kp32q2Ire3ECQvWM,https://i.scdn.co/image/ab67616d00001e02631810af03785dbad83f5c81,spotify:track:7Hqig8kp32q2Ire3ECQvWM,72,0.113,0.762,0.692,0.0,0.094,-3.973,0.0438,114.906,0.397,5,0,4,,2008.0
Beautiful,Freedom,2008-01-01,"['Akon', ""Colby O'Donis"", 'Kardinal Offishall']","['canadian old school hip hop', 'dance pop', 'toronto rap']",2009,54,312986,https://open.spotify.com/track/7rv0UuxMX7CpUUwEE1jVrd,https://i.scdn.co/image/ab67616d00001e029394f4d49f1598a13a580ebc,spotify:track:7rv0UuxMX7CpUUwEE1jVrd,65,0.122,0.743,0.948,0.0,0.112,-4.445,0.0893,130.024,0.614,0,0,4,,2008.0
Viva La Vida,Viva La Vida or Death and All His Friends,2008-05-26,['Coldplay'],"['pop', 'permanent wave']",2009,55,242373,https://open.spotify.com/track/1mea3bSkSGXuIRvnydlB5b,https://i.scdn.co/image/ab67616d00001e02e21cc1db05580b6f2d2a3b6e,spotify:track:1mea3bSkSGXuIRvnydlB5b,89,0.0954,0.486,0.617,3.23E-06,0.109,-7.115,0.0287,138.015,0.417,5,0,4,,2008.0
Right Now (Na Na Na),Freedom,2008-01-01,['Akon'],['dance pop'],2009,56,240746,https://open.spotify.com/track/1ARJhjuI6TNYZCxYygFQ4F,https://i.scdn.co/image/ab67616d00001e029394f4d49f1598a13a580ebc,spotify:track:1ARJhjuI6TNYZCxYygFQ4F,68,0.267,0.832,0.87,0.0,0.412,-4.2,0.167,138.003,0.566,8,0,4,,2008.0
Battlefield,Battlefield,2009-07-20,['Jordin Sparks'],"['pop', 'dance pop', 'post-teen pop']",2009,57,241920,https://open.spotify.com/track/1Nme6K1PYAh7p7uygyuRdf,https://i.scdn.co/image/ab67616d00001e020f3b8df680764642a4858f1d,spotify:track:1Nme6K1PYAh7p7uygyuRdf,57,0.0178,0.613,0.634,0.0,0.0719,-3.472,0.0339,144.953,0.37,2,1,4,,2009.0
Sugar (feat. Wynter),R.O.O.T.S. (Route of Overcoming the Struggle),2009-03-30,"['Flo Rida', 'Wynter Gordon']","['pop', 'dance pop', 'pop rap', 'miami hip hop']",2009,58,252933,https://open.spotify.com/track/4shgvM4ClrZeDiflNJwlGd,https://i.scdn.co/image/ab67616d00001e0218aa5d7e6d484b832cd5d03f,spotify:track:4shgvM4ClrZeDiflNJwlGd,55,0.0371,0.738,0.868,0.0,0.294,-4.15,0.0348,130.003,0.199,1,1,4,,2009.0
Miss Independent,Year Of The Gentleman (Bonus Track Edition),2008-01-01,['Ne-Yo'],"['pop', 'dance pop', 'r&b', 'urban contemporary']",2009,59,232000,https://open.spotify.com/track/34ceTg8ChN5HjrqiIYCn9Q,https://i.scdn.co/image/ab67616d00001e025694163d7c4ab48251e9b57c,spotify:track:34ceTg8ChN5HjrqiIYCn9Q,78,0.522,0.673,0.683,0.0,0.235,-5.693,0.115,171.86,0.713,1,1,4,,2008.0
Fireflies,Ocean Eyes,2009-01-01,['Owl City'],"['pop', 'indietronica']",2009,60,228346,https://open.spotify.com/track/3DamFFqW32WihKkTVlwTYQ,https://i.scdn.co/image/ab67616d00001e02785d4e702802da500fc78b32,spotify:track:3DamFFqW32WihKkTVlwTYQ,80,0.0275,0.512,0.662,0.0,0.118,-6.797,0.0439,180.114,0.472,3,1,4,,2009.0
New Divide,Transformers: Revenge Of The Fallen The Album,2009-06-12,['Linkin Park'],"['alternative metal', 'nu metal', 'rock', 'post-grunge', 'rap metal']",2009,61,268613,https://open.spotify.com/track/6Wx88Mv6b9ofjKMKkdwOJd,https://i.scdn.co/image/ab67616d00001e02148cd93cd936ee29cb4db587,spotify:track:6Wx88Mv6b9ofjKMKkdwOJd,72,0.000235,0.493,0.808,0.0,0.0983,-3.365,0.0362,117.971,0.38,5,0,4,,2009.0
Empire State Of Mind,The Blueprint 3,2009-09-08,"['JAY-Z', 'Alicia Keys']","['pop', 'neo soul', 'east coast hip hop', 'gangster rap', 'rap', 'hip hop', 'pop rap', 'r&b']",2009,62,276920,https://open.spotify.com/track/2igwFfvr1OAGX9SKDCPBwO,https://i.scdn.co/image/ab67616d00001e02fec1b815bb3c50a64a90fd10,spotify:track:2igwFfvr1OAGX9SKDCPBwO,84,0.0295,0.491,0.956,0.0,0.46,-1.538,0.392,173.585,0.811,11,1,4,,2009.0
No Surprise,Leave This Town,2009-07-14,['Daughtry'],"['alternative metal', 'post-grunge', 'neo mellow', 'pop rock']",2009,63,269693,https://open.spotify.com/track/04Sl2hULaCVM7Iw8kzXPHN,https://i.scdn.co/image/ab67616d00001e024c57f9ab7a0c686f8e143c49,spotify:track:04Sl2hULaCVM7Iw8kzXPHN,50,0.00853,0.481,0.779,0.0,0.0993,-3.81,0.031,96.029,0.142,3,1,4,,2009.0
She Wolf,She Wolf (Expanded Edition),,['Shakira'],"['pop', 'dance pop', 'colombian pop', 'latin pop']",2009,64,188866,https://open.spotify.com/track/4cS2HQ6jK80vqdY9ofpztx,https://i.scdn.co/image/ab67616d00001e0238abd299129f8be89e636d98,spotify:track:4cS2HQ6jK80vqdY9ofpztx,77,0.285,0.865,0.69,0.0162,0.225,-7.448,0.0443,121.983,0.867,7,1,4,,
Break Up,D.N.A.,2009-10-08,['Mario'],"['urban contemporary', 'dance pop', 'southern hip hop', 'r&b']",2009,65,249026,https://open.spotify.com/track/4UP5HP7IAnNdxD01g1lzQp,https://i.scdn.co/image/ab67616d00001e029380a3ac28541aefabe9f76e,spotify:track:4UP5HP7IAnNdxD01g1lzQp,53,0.428,0.44,0.517,0.0,0.173,-7.355,0.363,73.881,0.475,0,1,4,,2009.0
Sweet Dreams,I AM...SASHA FIERCE,2008-11-14,['Beyoncé'],"['pop', 'r&b']",2009,66,208066,https://open.spotify.com/track/1FKxKGONukVFXWVJxAKmlz,https://i.scdn.co/image/ab67616d00001e02e13de7b8662b085b0885ffef,spotify:track:1FKxKGONukVFXWVJxAKmlz,66,0.0895,0.694,0.825,1.86E-05,0.0618,-5.986,0.111,121.949,0.788,1,1,4,,2008.0
Every Girl,Every Girl,2009-01-01,['Young Money'],"['dirty south rap', 'southern hip hop', 'trap', 'rap', 'pop rap']",2009,67,315320,https://open.spotify.com/track/6klZDCEsQzMELAPyovvpUw,https://i.scdn.co/image/ab67616d00001e020113edd9652904b4ea02ae00,spotify:track:6klZDCEsQzMELAPyovvpUw,53,0.00316,0.632,0.73,0.0,0.397,-5.895,0.245,76.067,0.762,6,0,4,,2009.0
Fallin' For You,Breakthrough (Deluxe Edition),,['Colbie Caillat'],"['pop', 'dance pop', 'neo mellow']",2009,68,215546,https://open.spotify.com/track/1le5KVGTF1xWf2aUj7ruLy,https://i.scdn.co/image/ab67616d00001e02be5d79c73e718926afd14d70,spotify:track:1le5KVGTF1xWf2aUj7ruLy,61,0.156,0.644,0.834,0.0,0.112,-6.473,0.0275,117.043,0.593,4,1,4,,
Untouched,Hook Me Up,2007-10-30,['The Veronicas'],"['dance pop', 'post-teen pop', 'girl group', 'candy pop', 'australian pop']",2009,69,255360,https://open.spotify.com/track/0KlahhzNb98zyN83Vwae0l,https://i.scdn.co/image/ab67616d00001e020f3819fd1601ca0421194d32,spotify:track:0KlahhzNb98zyN83Vwae0l,66,0.0171,0.557,0.783,0.0172,0.151,-4.893,0.234,177.008,0.442,6,0,4,,2007.0
If Today Was Your Last Day,Dark Horse,2008-10-28,['Nickelback'],"['alternative metal', 'post-grunge', 'canadian rock']",2009,70,249066,https://open.spotify.com/track/4QJLKU75Rg4558f4LbDBRi,https://i.scdn.co/image/ab67616d00001e02f74baf63e915712df348e647,spotify:track:4QJLKU75Rg4558f4LbDBRi,69,8.67E-05,0.485,0.911,0.0,0.092,-5.749,0.0355,89.956,0.568,3,1,4,,2008.0
Throw It In The Bag,Loso's Way,2009-01-01,"['Fabolous', 'The-Dream']","['hip pop', 'dirty south rap', 'southern hip hop', 'trap', 'gangster rap', 'urban contemporary', 'rap', 'hip hop', 'pop rap', 'r&b']",2009,71,231573,https://open.spotify.com/track/6c0GmyBsE7mQtrVvxJaWc3,https://i.scdn.co/image/ab67616d00001e0232d0bc6e565d1f9c7856430c,spotify:track:6c0GmyBsE7mQtrVvxJaWc3,60,0.174,0.789,0.55,0.0,0.0614,-7.423,0.0473,172.049,0.696,11,0,4,,2009.0
Love Drunk,Love Drunk,2009-09-07,['BOYS LIKE GIRLS'],"['neon pop punk', 'pop punk']",2009,72,226706,https://open.spotify.com/track/20X9OeC606XNwEtDBOym5u,https://i.scdn.co/image/ab67616d00001e0208a2b8e9210f518f6f4fbb8a,spotify:track:20X9OeC606XNwEtDBOym5u,65,0.00177,0.44,0.976,3.39E-06,0.16,-3.17,0.141,150.005,0.412,10,1,4,,2009.0
I Love College,Asleep In The Bread Aisle,2009-01-01,['Asher Roth'],['indie pop rap'],2009,73,241933,https://open.spotify.com/track/1akgiRM3mN2nxu2AX6ACCW,https://i.scdn.co/image/ab67616d00001e0273aec173d3c1f42884b3563b,spotify:track:1akgiRM3mN2nxu2AX6ACCW,61,0.0897,0.713,0.826,0.0,0.421,-4.075,0.243,86.444,0.664,8,1,4,,2009.0
If U Seek Amy,Circus (Deluxe Version),2008-12-02,['Britney Spears'],"['pop', 'dance pop']",2009,74,216520,https://open.spotify.com/track/2hdy9Wt9qp7M7d0U3ossu2,https://i.scdn.co/image/ab67616d00001e0254c6edd554935d73e159e199,spotify:track:2hdy9Wt9qp7M7d0U3ossu2,72,0.0192,0.717,0.587,0.0,0.0523,-7.296,0.0339,129.954,0.544,4,0,4,,2008.0
Big Green Tractor,Wide Open,2009-04-07,['Jason Aldean'],"['country road', 'contemporary country', 'modern country rock', 'country']",2009,75,204200,https://open.spotify.com/track/4KAzYqfcijCSZa2P3etHoM,https://i.scdn.co/image/ab67616d00001e02a68033ff9f447bd5df7296ac,spotify:track:4KAzYqfcijCSZa2P3etHoM,70,0.646,0.623,0.59,0.0,0.295,-5.014,0.028,137.071,0.579,4,1,4,,2009.0
White Horse (Taylor’s Version),Fearless (Taylor's Version),2021-04-09,['Taylor Swift'],['pop'],2009,76,234515,https://open.spotify.com/track/5YL553x8sHderRBDlm3NM3,https://i.scdn.co/image/ab67616d00001e02a48964b5d9a3d6968ae3e0de,spotify:track:5YL553x8sHderRBDlm3NM3,73,0.369,0.423,0.517,0.0,0.177,-7.377,0.0486,185.262,0.366,0,1,4,,2021.0
Disturbia,Good Girl Gone Bad: Reloaded,2008-06-02,['Rihanna'],"['pop', 'barbadian pop', 'urban contemporary']",2009,77,238626,https://open.spotify.com/track/2VOomzT6VavJOGBeySqaMc,https://i.scdn.co/image/ab67616d00001e02f9f27162ab1ed45b8d7a7e98,spotify:track:2VOomzT6VavJOGBeySqaMc,80,0.0863,0.707,0.813,0.0,0.168,-4.515,0.0571,124.921,0.722,11,0,4,,2008.0
21 Guns,21st Century Breakdown,2009-05-15,['Green Day'],"['punk', 'rock', 'permanent wave', 'modern rock']",2009,78,321093,https://open.spotify.com/track/64yrDBpcdwEdNY9loyEGbX,https://i.scdn.co/image/ab67616d00001e02c2ced39899b0d67cd5a724fa,spotify:track:64yrDBpcdwEdNY9loyEGbX,76,0.0518,0.268,0.742,0.0,0.626,-4.939,0.0355,159.779,0.416,5,1,4,,2009.0
Turn My Swag On,iSouljaBoyTellem,2008-01-01,['Soulja Boy'],"['dance pop', 'southern hip hop', 'trap', 'chicago bop', 'atl hip hop', 'rap', 'pop rap']",2009,79,206333,https://open.spotify.com/track/6ATrsVaZT7XjkCynxM8cTS,https://i.scdn.co/image/ab67616d00001e026aef62bd0a60aac7df9a9e37,spotify:track:6ATrsVaZT7XjkCynxM8cTS,62,0.000969,0.546,0.712,0.0,0.406,-3.104,0.0269,150.154,0.489,3,0,4,,2008.0
Rockin' That Thang - Album Version (Edited),Love Vs Money,2009-01-01,['The-Dream'],"['hip pop', 'dirty south rap', 'southern hip hop', 'trap', 'urban contemporary', 'r&b']",2009,80,221933,https://open.spotify.com/track/3oJJ1dQBxiFYGMQSe2SluG,https://i.scdn.co/image/ab67616d00001e02b9bc0cfebc897c43f83a4dcb,spotify:track:3oJJ1dQBxiFYGMQSe2SluG,39,0.118,0.674,0.616,0.0,0.289,-4.757,0.0432,77.968,0.63,8,1,4,,2009.0
Chicken Fried,The Foundation,2008-11-17,['Zac Brown Band'],"['country road', 'contemporary country', 'modern country rock', 'country']",2009,81,238146,https://open.spotify.com/track/0LQtEJt7x0s6knb6RKdRYc,https://i.scdn.co/image/ab67616d00001e0222e4168b05eee8ad21209425,spotify:track:0LQtEJt7x0s6knb6RKdRYc,80,0.645,0.566,0.713,0.0,0.114,-4.25,0.0418,169.861,0.805,6,1,4,,2008.0
Diva,I AM...SASHA FIERCE,2008-11-14,['Beyoncé'],"['pop', 'r&b']",2009,82,200613,https://open.spotify.com/track/5Ssv6DaKrW0HczVqx6zXdl,https://i.scdn.co/image/ab67616d00001e02e13de7b8662b085b0885ffef,spotify:track:5Ssv6DaKrW0HczVqx6zXdl,64,0.0488,0.875,0.551,0.00728,0.0537,-6.744,0.317,146.092,0.861,6,0,4,,2008.0
Replay,Replay,2009-08-11,['Iyaz'],"['pop rap', 'dance pop', 'post-teen pop']",2009,83,182306,https://open.spotify.com/track/5vlEg2fT4cFWAqU5QptIpQ,https://i.scdn.co/image/ab67616d00001e02322b086aec3e63cc7caf30c6,spotify:track:5vlEg2fT4cFWAqU5QptIpQ,74,0.173,0.706,0.751,0.0,0.168,-6.323,0.0708,91.031,0.195,9,1,4,,2009.0
Then,American Saturday Night,2009-06-30,['Brad Paisley'],"['country road', 'contemporary country', 'country']",2009,84,321640,https://open.spotify.com/track/3XKbdb9GB6u3hsnUklQTav,https://i.scdn.co/image/ab67616d00001e02d2993421bef048e835974055,spotify:track:3XKbdb9GB6u3hsnUklQTav,63,0.512,0.493,0.643,2.43E-05,0.209,-5.19,0.0299,144.704,0.3,0,1,4,,2009.0
Her Diamonds,Cradlesong,2009-06-22,['Rob Thomas'],"['post-grunge', 'neo mellow', 'pop rock']",2009,85,280000,https://open.spotify.com/track/3LtwmK1OfN0dGs9jf3qSjn,https://i.scdn.co/image/ab67616d00001e02da8f63e21bfaeeaf5be6d445,spotify:track:3LtwmK1OfN0dGs9jf3qSjn,57,0.0159,0.555,0.924,0.0,0.075,-4.93,0.0604,87.606,0.865,7,1,4,,2009.0
How Do You Sleep? - Radio Edit Remix,Departure - Recharged,,"['Jesse McCartney', 'Ludacris']","['dance pop', 'dirty south rap', 'post-teen pop', 'southern hip hop', 'trap', 'old school atlanta hip hop', 'pop rap', 'atl hip hop', 'rap', 'hip hop', 'pop']",2009,86,208333,https://open.spotify.com/track/3jkdQNkDTxxXtjSO4l0o1H,https://i.scdn.co/image/ab67616d00001e0240cf6d7e6353abac2fb22b7c,spotify:track:3jkdQNkDTxxXtjSO4l0o1H,54,0.343,0.747,0.878,0.0,0.0872,-3.533,0.0282,106.004,0.557,8,1,4,,
3,The Singles Collection,2009-11-09,['Britney Spears'],"['pop', 'dance pop']",2009,87,213173,https://open.spotify.com/track/6pymOcrCnMuCWdgGVTvUgP,https://i.scdn.co/image/ab67616d00001e02cc8fa71a43ad87783b3f64be,spotify:track:6pymOcrCnMuCWdgGVTvUgP,63,0.0452,0.697,0.709,0.0,0.138,-1.917,0.0455,134.91,0.787,5,0,4,,2009.0
Forever,Relapse: Refill,2009-05-15,"['Drake', 'Kanye West', 'Lil Wayne', 'Eminem']","['chicago rap', 'new orleans rap', 'toronto rap', 'canadian hip hop', 'detroit hip hop', 'trap', 'canadian pop', 'rap', 'hip hop', 'pop rap']",2009,88,357706,https://open.spotify.com/track/5UsLjwBaTHBX4ektWIr4XX,https://i.scdn.co/image/ab67616d00001e02506c4cc93e5a6234164125e1,spotify:track:5UsLjwBaTHBX4ektWIr4XX,75,0.249,0.457,0.906,0.0,0.182,-2.278,0.342,104.02,0.54,5,0,5,,2009.0
One Time,My World,2009-01-01,['Justin Bieber'],"['pop', 'canadian pop']",2009,89,215866,https://open.spotify.com/track/6eDApnV9Jdb1nYahOlbbUh,https://i.scdn.co/image/ab67616d00001e027c3bb9f74a98f60bdda6c9a7,spotify:track:6eDApnV9Jdb1nYahOlbbUh,72,0.0631,0.691,0.853,7.13E-05,0.082,-2.528,0.0372,145.999,0.762,1,0,4,,2009.0
I Run To You,Lady Antebellum,2008-01-01,['Lady A'],"['country dawn', 'contemporary country', 'country pop', 'country road', 'country']",2009,90,256013,https://open.spotify.com/track/2YVCkTYJpv5jelYrHYoEG8,https://i.scdn.co/image/ab67616d00001e025cfe8f215e1276091dbab317,spotify:track:2YVCkTYJpv5jelYrHYoEG8,61,0.163,0.655,0.786,5.99E-05,0.124,-4.451,0.034,113.964,0.378,3,1,4,,2008.0
I Do Not Hook Up,All I Ever Wanted,2009-03-06,['Kelly Clarkson'],"['pop', 'dance pop', 'talent show']",2009,91,200346,https://open.spotify.com/track/2I5CPUnMIKjEXeg61OI9uV,https://i.scdn.co/image/ab67616d00001e027ed87984e7f39ba42ee1b50a,spotify:track:2I5CPUnMIKjEXeg61OI9uV,49,0.00098,0.502,0.938,0.0,0.318,-3.114,0.13,144.077,0.35,9,1,4,,2009.0
Green Light (feat. André 3000),Evolver,2008-10-27,"['John Legend', 'André 3000']","['neo soul', 'dirty south rap', 'southern hip hop', 'urban contemporary', 'atl hip hop', 'pop soul', 'pop']",2009,92,284186,https://open.spotify.com/track/72by3Re4C3eVEBXvsUo0zV,https://i.scdn.co/image/ab67616d00001e02d70bbffa859a9f9ca6f10496,spotify:track:72by3Re4C3eVEBXvsUo0zV,58,0.0912,0.622,0.882,0.0,0.216,-5.59,0.119,77.506,0.762,9,0,4,,2008.0
People Are Crazy,Little Bit Of Everything,2008-01-01,['Billy Currington'],"['country road', 'contemporary country', 'country']",2009,93,231360,https://open.spotify.com/track/5JnLiuMgRAWoHYOhatFP3s,https://i.scdn.co/image/ab67616d00001e02f357eae842d763f318e5d76c,spotify:track:5JnLiuMgRAWoHYOhatFP3s,69,0.213,0.651,0.699,0.000265,0.12,-5.006,0.0265,141.938,0.36,5,1,4,,2008.0
Whatever It Is,The Foundation,2008-11-17,['Zac Brown Band'],"['country road', 'contemporary country', 'modern country rock', 'country']",2009,94,208213,https://open.spotify.com/track/33kKQSeqM2ecEcKF0LNSRT,https://i.scdn.co/image/ab67616d00001e0222e4168b05eee8ad21209425,spotify:track:33kKQSeqM2ecEcKF0LNSRT,71,0.443,0.686,0.576,1.66E-05,0.212,-6.633,0.0284,83.969,0.72,1,1,4,,2008.0
Already Gone,All I Ever Wanted,2009-03-06,['Kelly Clarkson'],"['pop', 'dance pop', 'talent show']",2009,95,281560,https://open.spotify.com/track/4fq2YUONcgrCJ2SPndSeKC,https://i.scdn.co/image/ab67616d00001e027ed87984e7f39ba42ee1b50a,spotify:track:4fq2YUONcgrCJ2SPndSeKC,59,0.217,0.209,0.872,0.0,0.0768,-2.996,0.0757,78.139,0.294,9,1,4,,2009.0
Goodbye,Exposed (Deluxe Edition),2009-01-01,['Kristinia DeBarge'],['deep dance pop'],2009,96,208133,https://open.spotify.com/track/5myYDbAurm1CW038qd4gL2,https://i.scdn.co/image/ab67616d00001e0236b57db7487f007a8d992c70,spotify:track:5myYDbAurm1CW038qd4gL2,48,0.00505,0.777,0.82,2.6E-05,0.142,-3.211,0.0471,119.987,0.651,1,0,4,,2009.0
